Nom réel,CODE INSEE TXT,Surface km carré,Long,Lat,population
Haies,69097,15.97,4.75,45.5,814
Rontalon,69170,12.67,4.63333,45.6667,1227
Corbas,69273,11.88,4.9,45.6667,11040
Saint-Pierre-de-Chandieu,69289,29.28,5.01667,45.65,4648
Gleizé,69092,10.46,4.68333,45.9833,7892
Caluire-et-Cuire,69034,10.45,4.85,45.8,43157
Cercié,69036,4.94,4.66667,46.1167,1127
Brullioles,69030,12.25,4.5,45.7667,829
Pommiers,69156,7.76,4.68333,45.95,2529
Valsonne,69254,18.25,4.43333,45.95,905
La Chapelle-de-Mardore,69041,5.79,4.35,46.05,0
Marcy,69126,3.33,4.68333,45.9167,673
Charly,69046,5.09,4.8,45.65,4582
Trades,69251,7.93,4.56667,46.2667,114
Saint-Mamert,69224,3.21,4.58333,46.25,66
Ouroux,69150,21.06,4.6,46.2333,368
Bourg-de-Thizy,69025,14.49,4.3,46.0333,0
Vaugneray,69255,22.38,4.65,45.7333,5471
Jarnioux,69101,4.2,4.63333,45.9667,658
Irigny,69100,8.84,4.81667,45.6667,8596
Joux,69102,25.18,4.36667,45.9,691
Chaponost,69043,16.32,4.75,45.7,8531
Dareizé,69073,6.71,4.5,45.9,490
Saint-Georges-de-Reneins,69206,27.49,4.71667,46.0667,4439
Lentilly,69112,18.39,4.66667,45.8167,5431
Courzieu,69067,27.04,4.56667,45.7333,1118
Saint-Fons,69199,6.06,4.86667,45.7,17801
Toussieu,69298,5.02,4.98333,45.65,2759
Avenas,69015,9.49,4.61667,46.2,131
Chaponnay,69270,18.89,4.93333,45.6167,4046
Sainte-Paule,69230,7.5,4.56667,45.9667,355
Liergues,69114,5.32,4.66667,45.9667,2013
Lancié,69108,6.6,4.71667,46.1667,1040
Saint-Genis-Laval,69204,12.92,4.8,45.6833,21663
Rivolet,69167,16.3,4.6,46,588
Amplepuis,69006,38.44,4.33333,45.9833,5109
Saint-Symphorien-sur-Coise,69238,4.07,4.45,45.6333,3680
Sauvages,69174,12.55,4.37639,45.925,674
Le Perréon,69151,14.58,4.6,46.0667,1555
Saint-Genis-les-Ollières,69205,3.74,4.73333,45.75,4783
Saint-Symphorien-d'Ozon,69291,13.37,4.86667,45.6333,5710
Haute-Rivoire,69099,20.29,4.4,45.7167,1443
Nuelles,69144,2.02,4.61667,45.85,0
Fontaines-Saint-Martin,69087,2.74,4.86667,45.85,3235
Lyon,69123,47.87,4.84139,45.7589,0
Saint-Laurent-d'Oingt,69222,9.05,4.56667,45.95,871
Le Breuil,69026,5.63,4.56667,45.9,486
Oingt,69146,3.92,4.58333,45.95,685
Chazay-d'Azergues,69052,5.94,4.71667,45.8667,4189
Poule-les-Écharmeaux,69160,31.23,4.46667,46.15,1123
Saint-Priest,69290,29.71,4.93333,45.6917,44890
Dommartin,69076,7.22,4.71667,45.8333,2744
Saint-Vérand,69239,17.58,4.53333,45.9167,1155
Charentay,69045,13.78,4.68333,46.0833,1301
Létra,69113,14.64,4.53333,45.9667,955
Frontenas,69090,3.42,4.61667,45.9333,837
Brindas,69028,11.27,4.68333,45.7167,6023
Légny,69111,3.97,4.58333,45.9167,678
Bully,69032,12.59,4.58333,45.85,2149
Claveisolles,69060,28.33,4.5,46.1,749
Simandres,69295,10.45,4.86667,45.6167,1695
Saint-Andéol-le-Château,69179,9.95,4.7,45.5833,1766
Saint-Cyr-sur-le-Rhône,69193,6.02,4.85,45.5167,1327
Genas,69277,23.84,5,45.7333,12647
Vaulx-en-Velin,69256,20.95,4.93333,45.7833,45763
Montagny,69136,8.3,4.75,45.6167,2804
Pomeys,69155,13.1,4.45,45.65,1158
Riverie,69166,0.42,4.6,45.6,309
Taponas,69242,7.64,4.76667,46.1167,974
Limas,69115,5.52,4.7,45.9667,4759
Saint-Jean-de-Touslas,69213,5.57,4.66667,45.5833,847
Saint-Bonnet-des-Bruyères,69182,21.2,4.46667,46.2667,378
Civrieux-d'Azergues,69059,5.02,4.71667,45.85,1550
Saint-Laurent-de-Chamousset,69220,17.25,4.46667,45.7333,2021
Communay,69272,10.54,4.83333,45.6,4294
Saint-Laurent-de-Vaux,69221,2.64,4.63333,45.7167,0
Thurins,69249,19.36,4.63333,45.6833,3020
Sarcey,69173,9.99,4.53333,45.8833,1007
Couzon-au-Mont-d'Or,69068,3.11,4.83333,45.8333,2645
Belleville,69019,10.42,4.75,46.1083,8455
Pont-Trambouze,69158,4.06,4.31667,46.0667,0
Chassieu,69271,11.57,4.96667,45.75,10075
Montmelas-Saint-Sorlin,69137,4.24,4.61667,46.0167,485
Lozanne,69121,5.5,4.68333,45.8667,2660
Meaux-la-Montagne,69130,9.19,4.43333,46.05,250
Saint-Cyr-le-Chatoux,69192,6.28,4.56667,46.0333,143
Saint-Clément-de-Vers,69186,8.96,4.4,46.2167,228
Saint-Marcel-l'Éclairé,69225,11.88,4.43333,45.8667,526
Blacé,69023,11,4.65,46.0333,1536
Curis-au-Mont-d'Or,69071,3.03,4.82112,45.8703,1189
Limonest,69116,8.39,4.76667,45.8333,3615
Grandris,69093,15.22,4.48333,46.0333,1148
Craponne,69069,4.62,4.71667,45.7333,10998
Pollionnay,69154,15.8,4.65,45.7667,2322
Ranchal,69164,15.14,4.4,46.1333,319
Saint-Bonnet-de-Mure,69287,16.34,5.03333,45.6833,6926
Ambérieux,69005,4.55,4.73723,45.9281,576
Lamure-sur-Azergues,69107,15.61,4.5,46.0667,1125
Charnay,69047,7.06,4.66667,45.9,1110
Villeurbanne,69266,14.52,4.88333,45.7667,150075
Fleurieu-sur-Saône,69085,2.91,4.85,45.8667,1458
Pierre-Bénite,69152,4.48,4.81667,45.7,10289
Fontaines-sur-Saône,69088,2.32,4.85,45.8333,6708
Villié-Morgon,69267,18.74,4.68333,46.1667,2182
Alix,69004,3.61,4.65,45.9167,753
Vauxrenard,69258,19.19,4.65,46.2,325
Sourcieux-les-Mines,69177,9.96,4.61667,45.8,2060
La Tour-de-Salvagny,69250,8.43,4.71667,45.8167,4092
Montanay,69284,7.16,4.85,45.8833,3140
Francheville,69089,8.18,4.76667,45.7333,14807
Saint-Bonnet-le-Troncy,69183,15.65,4.43333,46.0833,307
Denicé,69074,9.53,4.65,46,1466
Saint-Sorlin,69237,4.7,4.63333,45.6167,602
Messimy,69131,11.1,4.67417,45.6981,3453
Vourles,69268,5.6,4.78333,45.6667,3387
Bagnols,69017,7.35,4.61667,45.9167,662
Saint-Just-d'Avray,69217,17.5,4.45,46,792
Saint-Genis-l'Argentière,69203,10.65,4.5,45.7167,1065
Brignais,69027,10.36,4.75,45.6667,11555
Trèves,69252,7.56,4.66667,45.5333,728
Saint-Étienne-des-Oullières,69197,9.66,4.65,46.0667,2134
Saint-Romain-en-Gal,69235,13.39,4.86667,45.5333,1890
Orliénas,69148,10.42,4.71667,45.6667,2389
Lacenas,69105,3.36,4.65,46,979
Morancé,69140,9.25,4.7,45.9,2112
Juliénas,69103,7.56,4.71667,46.2333,894
Duerne,69078,11.41,4.53333,45.6833,816
Marchampt,69124,17.74,4.58333,46.1167,456
Taluyers,69241,8.09,4.73333,45.65,2588
Jullié,69104,9.88,4.68333,46.2333,440
Marnand,69129,8.75,4.33333,46.0333,0
Theizé,69246,11.89,4.61667,45.9333,1168
Longessaigne,69120,11.92,4.43333,45.8,613
Sathonay-Camp,69292,1.96,4.86667,45.8167,5502
Poleymieux-au-Mont-d'Or,69153,6.21,4.81667,45.8667,1353
Jons,69280,7.41,5.07919,45.8077,1443
Ternay,69297,8.06,4.81667,45.6167,5471
Saint-Romain-au-Mont-d'Or,69233,2.62,4.83333,45.8333,1207
Saint-Romain-en-Gier,69236,4.05,4.71667,45.5667,559
Quincieux,69163,17.72,4.78333,45.9167,3463
Cenves,69035,26.48,4.65,46.2667,420
Meyzieu,69282,23.01,5.00333,45.7672,32602
Savigny,69175,21.42,4.56667,45.8167,2073
L'Arbresle,69010,3.36,4.61667,45.8333,6513
Régnié-Durette,69165,11.72,4.64139,46.1378,1126
Marcy-l'Étoile,69127,5.37,4.71667,45.7833,3749
Chassagne,69106,3.53,4.68333,45.9333,1071
Fleurie,69084,13.94,4.7,46.1833,1301
Échalas,69080,20.95,4.71667,45.55,1718
Saint-Vincent-de-Reins,69240,13.87,4.4,46.0833,681
Vaux-en-Beaujolais,69257,17.74,4.58333,46.05,1088
Odenas,69145,9.02,4.65,46.0833,945
Chambost-Allières,69037,14.14,4.5,46.0167,812
Chénas,69053,8.18,4.71667,46.2167,560
Saint-Cyr-au-Mont-d'Or,69191,7.29,4.81667,45.8,5665
Chamelet,69039,14.43,4.51667,45.9833,659
Bessenay,69021,14.01,4.55,45.7833,2288
Ronno,69169,22.92,4.38333,45.9833,655
Saint-Lager,69218,7.74,4.66667,46.1167,1029
Anse,69009,15.23,4.71667,45.9333,6898
Bron,69029,10.3,4.91667,45.7333,39815
Rillieux-la-Pape,69286,14.48,4.89833,45.8214,30911
La Mulatière,69142,1.82,4.8,45.7333,6482
Larajasse,69110,33.61,4.5,45.6167,1885
Brussieu,69031,6.74,4.51667,45.75,1368
Écully,69081,8.45,4.76667,45.7667,18375
Chaussan,69051,7.89,4.63333,45.6333,1098
Saint-Romain-de-Popey,69234,17.02,4.53333,45.85,1549
Grézieu-le-Marché,69095,11.49,4.42111,45.6564,800
La Chapelle-sur-Coise,69042,6.58,4.5,45.65,598
Sérézin-du-Rhône,69294,3.97,4.83333,45.6333,2697
Pouilly-le-Monial,69159,3.81,4.65,45.9667,993
Ternand,69245,10.75,4.53333,45.95,704
Sain-Bel,69171,3.68,4.6,45.8167,2346
Émeringes,69082,3.01,4.66667,46.2167,242
Dième,69075,9.05,4.46667,45.9667,213
Pontcharra-sur-Turdine,69157,4.73,4.48333,45.8667,2670
Chères,69055,5.46,4.73333,45.8833,1465
Décines-Charpieu,69275,17.01,4.96667,45.75,27660
Saint-Loup,69223,9.65,4.46667,45.9,1034
Solaize,69296,8.1,4.84028,45.6398,2996
Saint-Didier-sur-Beaujeu,69196,14.62,4.55,46.15,633
Saint-Laurent-d'Agny,69219,10.55,4.68333,45.6333,2163
Saint-Laurent-de-Mure,69288,18.63,5.03333,45.6833,5468
Yzeron,69269,10.75,4.58333,45.7,1071
Vernaison,69260,4.03,4.81667,45.65,4671
Sainte-Foy-l'Argentière,69201,1.54,4.46667,45.7,1328
Dardilly,69072,13.99,4.73333,45.8,9129
Saint-Julien-sur-Bibost,69216,13.28,4.51667,45.8,579
Saint-Didier-au-Mont-d'Or,69194,8.34,4.8,45.8,6684
Châtillon,69050,10.71,4.65,45.875,2248
Cublize,69070,15.56,4.38333,46.0167,1276
Coise,69062,9.03,4.48333,45.6167,786
Belmont-d'Azergues,69020,1.51,4.66945,45.8681,645
Genay,69278,8.49,4.83333,45.9,5417
Longes,69119,24.06,4.68333,45.5,939
Loire-sur-Rhône,69118,16.6,4.80612,45.5606,2572
Ampuis,69007,15.57,4.81667,45.4833,2761
Chiroubles,69058,7.32,4.66667,46.1833,429
Saint-Jacques-des-Arrêts,69210,7.47,4.6,46.25,107
Fleurieux-sur-l'Arbresle,69086,9.51,4.65,45.8333,2392
Moiré,69134,2.03,4.6,45.9333,205
Saint-André-la-Côte,69180,4.77,4.6,45.6333,295
Feyzin,69276,9.64,4.85,45.6667,9546
Vernay,69261,5.59,4.53333,46.15,111
Cogny,69061,5.83,4.63333,45.9833,1190
Quincié-en-Beaujolais,69162,22.05,4.6,46.1167,1346
Salles-Arbuissonnas-en-Beaujolais,69172,4.35,4.63389,46.0406,856
Monsols,69135,19.82,4.51667,46.2167,941
Aigueperse,69002,12.95,4.43333,46.2833,253
Beaujeu,69018,17.85,4.6,46.15,2096
Saint-Christophe,69185,14.62,4.54195,46.262,241
Saint-Germain-au-Mont-d'Or,69207,5.43,4.8,45.8667,3068
Corcelles-en-Beaujolais,69065,9.3,4.71667,46.15,907
Tarare,69243,13.99,4.43333,45.9,11048
Mornant,69141,15.76,4.66667,45.6167,5762
Dracé,69077,14.87,4.76667,46.15,992
Chessy,69056,4.55,4.61667,45.9,1959
Villechenève,69263,14.15,4.41667,45.8167,915
Le Bois-d'Oingt,69024,5.13,4.58333,45.9167,2434
Saint-Clément-les-Places,69187,12.42,4.43333,45.75,657
Saint-Jean-des-Vignes,69212,2.57,4.68333,45.8667,422
Chassagny,69048,9.33,4.73333,45.6,1330
Saint-Julien,69215,6.89,4.66667,46.0333,863
Tupin-et-Semons,69253,8.26,4.8,45.4833,637
Givors,69091,17.34,4.76667,45.5833,19681
Chasselay,69049,12.78,4.78333,45.8667,2818
Saint-Germain-sur-l'Arbresle,69208,6.52,4.6,45.85,2225
Rochetaillée-sur-Saône,69168,1.29,4.83528,45.842,1542
Chénelette,69054,11.02,4.48333,46.1667,332
Sainte-Foy-lès-Lyon,69202,6.83,4.8,45.7333,22326
Meys,69132,14.65,4.38333,45.6833,868
Montromant,69138,10.99,4.51667,45.7,454
Aveize,69014,16.64,4.48333,45.6833,1144
Sainte-Catherine,69184,13.76,4.56973,45.5992,993
Millery,69133,9.22,4.76667,45.6333,4204
Ancy,69008,11.84,4.51667,45.8333,627
Ancier,70018,4.42,5.63333,47.45,498
Theuley,70499,7.5,5.8,47.6167,108
Betoncourt-Saint-Pancras,70069,6.35,6.16667,47.9167,53
Bouhans-lès-Montbozon,70082,5.15,6.28333,47.4833,133
Filain,70234,15.79,6.18333,47.5167,234
Soing-Cubry-Charentenay,70492,28.63,5.87862,47.5823,541
Vy-le-Ferroux,70580,5.7,5.98333,47.5833,160
Fleurey-lès-Faverney,70236,11.29,6.08333,47.75,454
Le Magnoray,70316,3.55,6.1,47.5333,101
Arbecey,70025,16.71,5.93333,47.7333,266
Aynans,70046,7.82,6.45,47.6167,351
Montureux-et-Prantigny,70371,12.18,5.63333,47.5,204
Montjustin-et-Velotte,70364,7.54,6.37389,47.6142,135
Chenevrey-et-Morogne,70150,8.86,5.75,47.2833,297
Dampierre-sur-Salon,70198,18.8,5.68333,47.55,1317
Arsans,70030,2.48,5.63333,47.3667,51
Esprels,70219,14.81,6.36667,47.5333,736
Vellemoz,70538,4.2,5.8,47.4667,81
Velle-le-Châtel,70536,3,6.05,47.6,149
La Barre,70050,1.93,6.17973,47.4048,108
Mersuay,70343,11.75,6.13333,47.7833,302
Barges,70049,7.91,5.85,47.8667,85
Noidans-lès-Vesoul,70388,8.64,6.13333,47.6167,2091
Montcey,70358,8.12,6.23333,47.65,275
Luré,70310,24.31,6.5,47.6833,8529
Villers-sur-Saulnot,70567,2.37,6.65,47.55,143
Étrelles-et-la-Montbleuse,70222,6.26,5.86195,47.46,86
Saint-Sauveur,70473,12.02,6.38333,47.8,2016
Bucey-lès-Traves,70105,2.79,5.98333,47.6167,120
Le Tremblois,70505,5.49,5.58333,47.3833,189
Jussey,70292,33.55,5.9,47.8167,1690
Plancher-Bas,70413,29.12,6.73333,47.7167,2002
Autet,70037,11.35,5.7,47.55,294
Saint-Valbert,70475,3.9,6.4,47.85,254
Châteney,70140,2.6,6.31389,47.6923,50
Betaucourt,70066,7.17,5.91667,47.8667,159
La Lanterne-et-les-Armonts,70295,9.89,6.52667,47.7937,207
Belverne,70064,6.15,6.65,47.6333,146
Chargey-lès-Port,70133,13.05,6,47.7333,246
Francourt,70251,7.04,5.75,47.65,112
Montigny-lès-Vesoul,70363,6.47,6.06667,47.6333,686
Vantoux-et-Longevelle,70521,9.67,5.85,47.4333,170
Citey,70156,5.76,5.78333,47.4333,104
La Villeneuve-Bellenoye-et-la-Maize,70558,9.21,6.25056,47.7078,136
Cerre-lès-Noroy,70115,9.96,6.31667,47.6,232
Mollans,70351,13.45,6.36667,47.65,250
Beaumotte-Aubertans,70059,13.57,6.17917,47.42,441
Combeaufontaine,70165,12.19,5.88333,47.7167,597
Rioz,70447,17.2,6.06667,47.4167,2286
Dampvalley-lès-Colombe,70199,6.26,6.25,47.6333,104
Raze,70439,10.02,6.01667,47.5833,349
Magny-Vernois,70321,6.38,6.48333,47.6667,1407
Cugney,70192,11.39,5.71667,47.3667,192
Conflandey,70167,5.3,6.05,47.7333,383
Recologne,70440,1.15,5.78333,47.5833,34
Charmes-Saint-Valbert,70135,5,5.71667,47.7333,50
Adelans-et-le-Val-de-Bithaine,70004,17.3,6.39778,47.7098,307
Villargent,70553,2.86,6.48333,47.55,124
Lambrey,70293,6.08,5.93333,47.7667,89
Cuve,70194,8.1,6.21667,47.9,170
Sauvigney-lès-Gray,70479,10.44,5.74112,47.4473,108
Fontenois-la-Ville,70242,12.19,6.16667,47.9333,142
Magny,70317,11.46,6.45,47.5333,142
Gourgeon,70272,13.69,5.85,47.7167,238
Villers-Chemin-et-Mont-lès-Étrelles,70366,7.32,5.87001,47.4425,121
Delain,70201,12.2,5.63333,47.5833,230
Fahy-lès-Autrey,70225,6.2,5.48333,47.5167,119
Demangevelle,70202,14.62,6.03333,47.9333,320
Mantoche,70331,16.58,5.53333,47.4167,487
Thiénans,70501,4.11,6.28333,47.4667,96
Étuz,70224,5.3,5.93333,47.35,682
Bouhans-et-Feurg,70080,9.75,5.5,47.4833,279
Brevilliers,70096,6.47,6.78333,47.5833,621
Membrey,70340,11.01,5.75,47.5833,257
Vereux,70546,9.02,5.65,47.5167,255
Fresne-Saint-Mamès,70255,9.95,5.86667,47.55,517
Confracourt,70169,19.69,5.88333,47.6667,216
Vars,70523,16.16,5.53333,47.5333,199
Échenoz-la-Méline,70207,8.09,6.13333,47.6,3317
La Résie-Saint-Martin,70444,3.27,5.61667,47.3167,155
Échavanne,70205,3.21,6.73333,47.65,208
Bâties,70053,7.56,5.9,47.5,80
Andelarrot,70020,5.71,6.1,47.5833,239
Motey-sur-Saône,70375,2.99,5.75,47.5333,27
Villers-Pater,70565,4.67,6.16667,47.4667,47
Georfans,70264,2.99,6.53333,47.5167,60
Noiron,70389,5.58,5.63333,47.3833,55
Frasne-le-Château,70253,12.5,5.9,47.4667,311
Oigney,70392,7.97,5.85,47.7667,56
Velleguindry-et-Levrecey,70535,10.54,6.1,47.55,169
Courcuire,70181,7.06,5.81667,47.35,139
Authoison,70038,16.02,6.15,47.4833,326
Cendrecourt,70114,9.31,5.93333,47.85,218
La Montagne,70352,12.61,6.6,47.9167,40
Ronchamp,70451,23.54,6.65,47.7,2879
Attricourt,70032,6.08,5.4,47.4833,40
Ray-sur-Saône,70438,7.88,5.83333,47.5833,212
Vilory,70569,4.15,6.23333,47.7167,77
Bucey-lès-Gy,70104,21.3,5.85,47.4167,634
Buffignécourt,70106,6.27,6.01667,47.8167,127
Velorcey,70541,6.18,6.25,47.7833,233
Avrigney-Virey,70045,22.3,5.77862,47.3345,436
Germigney,70265,15.1,5.54889,47.377,173
Bourguignon-lès-Conflans,70087,8.02,6.16667,47.8,139
Gézier-et-Fontenelay,70268,12.1,5.9,47.35,199
Menoux,70341,14.7,6.1,47.8,307
Cenans,70113,5.02,6.2,47.4333,127
La Pisseure,70411,2.3,6.23333,47.8667,36
Igny,70289,10.03,5.76667,47.4833,187
La Chapelle-Saint-Quillain,70129,10.42,5.81667,47.4833,144
Magnivray,70314,4.76,6.46667,47.7833,168
Chauvirey-le-Vieil,70144,3.37,5.75,47.7833,32
Saulx,70478,15.12,6.27917,47.6953,924
Roye,70455,10.37,6.55,47.6667,1522
Trésilley,70507,11.08,6.03333,47.45,234
Visoncourt,70571,4.52,6.31667,47.75,39
Vy-lès-Lure,70581,16,6.45,47.65,687
Velloreille-lès-Choye,70540,4.13,5.73333,47.4,79
Palante,70403,3.46,6.58333,47.65,225
Magnoncourt,70315,6.67,6.28333,47.9,448
Dampierre-sur-Linotte,70197,32.48,6.23333,47.5167,820
Vallerois-le-Bois,70516,12.59,6.28333,47.55,263
Lavoncourt,70299,5.55,5.78333,47.6333,343
Betoncourt-lès-Brotte,70067,3.07,6.33333,47.75,117
La Demie,70203,6.26,6.16667,47.5833,152
Linexert,70304,1.99,6.48333,47.75,139
Percey-le-Grand,70406,13.88,5.38949,47.6097,97
Buthiers,70109,5.69,6.03333,47.35,304
Clans,70158,4.37,6.03333,47.6,113
Pontcey,70417,5.87,6.03333,47.6333,301
Montot,70368,10.03,5.61667,47.5667,144
Vanne,70520,9.72,5.83333,47.6,94
Magny-Jobert,70319,3.68,6.6,47.65,106
Breuches,70093,9.12,6.33333,47.8,714
La Vergenne,70544,2.95,6.53333,47.6167,125
Granges-la-Ville,70276,2.61,6.56667,47.5667,205
Melincourt,70338,14.98,6.13333,47.8833,243
Oiselay-et-Grachaux,70393,22.99,5.93333,47.4167,430
Marast,70332,3.06,6.38333,47.55,43
Vougécourt,70576,8.88,6,47.9333,152
Rosières-sur-Mance,70454,5.22,5.8,47.8333,69
La Longine,70308,12.4,6.58333,47.8833,239
Cemboing,70112,10.51,5.85,47.8333,200
Onay,70394,6.68,5.68333,47.3833,72
Saint-Bresson,70460,26.6,6.51667,47.8667,472
Autoreille,70039,9.98,5.81667,47.3667,314
Luzé,70312,10.69,6.73333,47.6,741
Chaumercenne,70142,4.95,5.63333,47.3,170
La Corbière,70172,3.15,6.5,47.8,100
Colombier,70163,13.91,6.21667,47.6667,448
Coisevaux,70160,4.18,6.7,47.5833,353
Girefontaine,70269,3.56,6.18333,47.9,41
Ranzevelle,70437,2.38,5.98333,47.9,21
Dampvalley-Saint-Pancras,70200,4.65,6.2,47.9167,42
Haut-du-Them-Château-Lambert,70283,25.16,6.72251,47.8428,444
Échenans-sous-Mont-Vaudois,70206,5.44,6.77167,47.6028,511
Mailleroncourt-Saint-Pancras,70323,14.9,6.13333,47.9167,192
Bresilley,70092,3.54,5.65,47.25,194
Mélecey,70336,3.35,6.48333,47.5167,156
Mandrevillars,70330,3.03,6.78333,47.6167,238
Ouge,70400,13.49,5.7,47.8,116
Hautevelle,70284,7.78,6.28333,47.85,272
Flagy,70235,9.7,6.18333,47.7,158
Chancey,70126,7.71,5.68333,47.3167,196
Briaucourt,70097,9.83,6.25,47.8167,262
Savoyeux,70481,6.14,5.75,47.55,222
Anchenoncourt-et-Chazel,70017,13.91,6.11667,47.8667,229
Chaux-lès-Port,70146,4.15,6.03333,47.7167,140
Coulevon,70179,2.66,6.18333,47.65,202
Senoncourt,70488,11.26,6.06667,47.8333,233
Jonvelle,70291,12.37,5.91667,47.9333,136
Errevet,70215,3.28,6.76667,47.6833,257
Velleclaire,70531,4.13,5.86667,47.4333,112
Brotte-lès-Luxeuil,70098,6.87,6.35,47.75,212
Vauvillers,70526,9.5,6.1,47.9167,693
Hurecourt,70287,4.93,6.06667,47.9,49
Selles,70485,14.36,6.08333,47.9667,238
Auvet-et-la-Chapelotte,70043,14.43,5.51667,47.5167,256
Courmont,70182,6.39,6.63333,47.6167,109
Villers-la-Ville,70562,5.87,6.46667,47.55,148
Vouhenans,70577,8.36,6.48333,47.65,373
Creveney,70188,2.44,6.3,47.6833,59
Vesoul,70550,9.07,6.16667,47.6333,16369
Ternuay-Melay-et-Saint-Hilaire,70498,25.74,6.62917,47.785,537
Bouligney,70083,14.2,6.25,47.9,434
Malbouhans,70328,7.8,6.58333,47.7167,378
Roche-sur-Linotte-et-Sorans-les-Cordiers,70449,9.34,6.20306,47.4731,75
Fondremand,70239,16.43,6.03333,47.4667,192
Montbozon,70357,8.63,6.26667,47.4667,659
Mailleroncourt-Charette,70322,10.6,6.26667,47.7333,291
Échenoz-le-Sec,70208,15.47,6.11667,47.5333,320
Renaucourt,70442,6.14,5.76667,47.6333,108
Boult,70085,14.62,6,47.3833,602
La Côte,70178,6.93,6.58333,47.6833,528
Charcenne,70130,7.16,5.78333,47.3667,344
Comberjon,70166,3.57,6.2,47.65,187
Champlitte,70122,128.9,5.51417,47.6162,1810
Faucogney-et-la-Mer,70227,14.14,6.56667,47.85,573
Froideconche,70258,16.04,6.41667,47.8167,2037
Châtenois,70141,5.75,6.31667,47.6833,127
Oyrières,70402,14.03,5.56667,47.5333,411
Tartécourt,70496,2.29,5.98333,47.8333,35
Boursières,70090,2.28,6.05,47.6167,61
Montureux-lès-Baulay,70372,6.34,5.98333,47.8167,156
La Basse-Vaivre,70051,3.54,6.05,47.95,45
Lomont,70306,11.35,6.61667,47.6167,426
Marnay,70334,10.37,5.76667,47.2833,1462
Argillières,70027,9.58,5.63333,47.6667,81
Aisey-et-Richecourt,70009,7.8,5.95,47.8833,103
Conflans-sur-Lanterne,70168,13.09,6.21001,47.8153,651
Purgerot,70427,14.11,6,47.75,363
Saulnot,70477,26.73,6.63333,47.5667,779
Angirey,70022,8.87,5.78333,47.45,144
Sauvigney-lès-Pesmes,70480,6.35,5.56667,47.3,167
Liévans,70303,4.16,6.35,47.6333,151
Vandelans,70519,3.08,6.16667,47.4,119
Scey-sur-Saône-et-Saint-Albin,70482,28.25,5.96667,47.6667,1595
Bard-lès-Pesmes,70048,5.21,5.63333,47.2667,139
Noidans-le-Ferroux,70387,13.99,5.95,47.5667,690
Cubry-lès-Faverney,70190,5.59,6.13333,47.8167,171
Quenoche,70431,9.71,6.1,47.4667,250
Bourguignon-lès-Morey,70089,9.84,5.7,47.7167,53
Bourguignon-lès-la-Charité,70088,4.25,5.97028,47.5073,128
La Quarte,70430,3.19,5.7,47.7667,60
Cirey,70154,13.09,6.13333,47.4,360
Valay,70514,17.4,5.63333,47.3333,695
Vaux-le-Moncelot,70527,7.04,5.9,47.4667,76
La Rochelle,70450,4.23,5.73333,47.75,42
Colombe-lès-Vesoul,70162,7.94,6.21667,47.6167,509
Larret,70297,5.58,5.63333,47.6333,60
Bougey,70078,8.56,5.86667,47.7833,95
Chauvirey-le-Châtel,70143,11.76,5.75,47.7833,123
Meurcourt,70344,11.89,6.23333,47.7667,327
Équevilley,70214,9.46,6.18333,47.7667,135
Genevrey,70263,11.97,6.31667,47.7167,252
La Chapelle-lès-Luxeuil,70128,7.69,6.36667,47.7667,413
La Creuse,70186,5.04,6.35,47.6833,81
Bouhans-lès-Lure,70081,9.11,6.41667,47.7,332
Bay,70057,4.87,5.71667,47.2833,131
Vezet,70551,11.66,5.88333,47.5333,0
Courchaton,70180,13.53,6.53333,47.5167,465
Beulotte-Saint-Laurent,70071,14.2,6.68333,47.8667,69
Granges-le-Bourg,70277,10.35,6.58333,47.5667,395
Choye,70152,14.4,5.75,47.3833,486
Andelarre,70019,4.57,6.1,47.5833,134
Pomoy,70416,7.51,6.35,47.6667,216
Saint-Barthélemy,70459,13.46,6.58333,47.75,1175
Fleurey-lès-Lavoncourt,70237,9.5,5.78333,47.6667,100
Motey-Besuche,70374,6.21,5.66667,47.3,113
Rignovelle,70445,4.37,6.48333,47.7667,106
Velleminfroy,70537,6.02,6.31667,47.6667,314
La Neuvelle-lès-Scey,70386,6.46,5.93333,47.7,185
Vitrey-sur-Mance,70572,13.48,5.76139,47.8142,278
Dampierre-lès-Conflans,70196,10.37,6.18333,47.85,286
Saint-Germain,70464,14.12,6.53333,47.7167,1389
Bougnon,70079,9.18,6.11667,47.7,542
Borey,70077,14.5,6.35,47.6,241
Faverney,70228,18.23,6.1,47.7667,944
Navenne,70378,3.91,6.16667,47.6,1746
Baignes,70047,2.87,6.05,47.5833,88
Courtesoult-et-Gatey,70183,10.17,5.61667,47.6167,62
Aillevans,70005,5.78,6.41667,47.5833,152
Vaivre-et-Montoille,70513,8.48,6.1,47.6333,2486
Auxon,70044,12.51,6.16667,47.6833,446
Amblans-et-Velotte,70014,9.76,6.41667,47.6833,389
Villeparois,70559,3.32,6.18333,47.65,224
Chargey-lès-Gray,70132,16.56,5.58333,47.4833,885
Le Val-Saint-Éloi,70518,7.06,6.18334,47.737,101
Montcourt,70359,4.92,5.95,47.9333,62
Quincey,70433,12.63,6.18333,47.6167,1448
Breurey-lès-Faverney,70095,19.48,6.13333,47.75,612
Vauchoux,70524,4.64,6.03333,47.6667,130
